JobTitle,Company,Location,PostDate,ExtractDate,Summary,Salary,JobUrl
Senior Odoo Developer,eJam,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"We plan to offer a salary of Rs.10-15 lakh per annum for senior developers (more than 5 years experience.
We are looking for expert Odoo developers (5+ years…","₹10,00,000 - ₹15,00,000 a year"
Frontend Developer (React Native),Qrata,"Mumbai, Maharashtra",2 days ago,2020-12-26,Frontend developer with skills in React Native to help construct the front-end of our consumer-facing group payments application.,"₹6,00,000 - ₹18,00,000 a year"
Javascript developers,astech,"Mumbai, Maharashtra",30+ days ago,2020-12-26,As a javascript developer you’ll be responsible for creating frontend application using angular and other similar frameworks.,
Dot Net Developer with MVC,Mindspace Software Technologies Pvt Ltd,"Mahape, Maharashtra",30+ days ago,2020-12-26,"Notice Period: In between 15 to 30 days.
(Preferably immediate joiner is most welcome).
C#/MVC Pattern (mandatory) /Ajax Calls/Java Scripts/J-Query/SQL…","₹18,000 - ₹24,000 a month"
Ionic Developer,Postbox Communications,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Greetings from the postbox communications!!
Ionic Developer should be able to write functional code with a sharp eye for spotting defects.",
Visual C ++ Developer,VXL Software,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Technical skills: C, C++, WIN32, MFC, VC++, Multithreaded, Systems and Socket Programming.
Familiar with OOPS Concepts, methodology and best practices.",
Net Developer,cyberindigo,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Net development Expertise in C#, VB.net Ease with Javascript and VB Script.
Proven experience in MS SQL 2000 Server, ADO and/or Oracle Expertise in Visual…",
DoT NeT Developer,Postbox Communications,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Greetings from the PostBox Communications!!
Dot Net Developer should be able to write functional code with a sharp eye for spotting defects.",
Front End Developer,NewAge Products Inc,"Mumbai, Maharashtra",3 days ago,2020-12-26,"Software Engineer (Front-end)/ React developer.
NewAge Products Inc. is a manufacturer and distributor of high quality, first-class home and garage storage…",
Mobile Application Developer,cyberindigo,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"CNPL is hiring developers to work in creating mobile application.
Application developers with expertise in any of the following mobile OS may apply:",
Senior PHP Developer,Valuepitch E Technologies,"Kopar Khairane, Navi Mumbai, Maharashtra",7 days ago,2020-12-26,"Object-oriented programming and design (JavaScript, NodeJs, PHP, etc.).
Experience working with CodeIgniter framework.
Proficient in Git or BitBucket.","₹30,000 - ₹41,000 a month"
Software Engineers,Bhoomi Infosolutions (I),"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Qualification Graduates in any field.
Diploma/degree in hardware and networking from any reputed institute.
Excellent Comunication skills in english and local…",
ASP.NET Developer,Nimetler Technologies Private Limited,"Navi Mumbai, Maharashtra",15 days ago,2020-12-26,"Nimetler Technologies Private Limited is looking for ASP.
NET technology candidates for work from home project.
Available for part time assignments.",
Senior Web Developer and Designer,Anuva Communications,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Looking out for an experienced web developer.
Able to maintain the website and design a new design.
Excellent experience in Wordpress, e commerce, shopify, HTML…","₹15,000 - ₹20,000 a month"
WEBSITE DEVELOPER AND DIGITIAL MARKETING EXECUTIVE,Omicron Sensing Pvt.Ltd,"Mumbai, Maharashtra",6 days ago,2020-12-26,"Design and development of company website and Maintenance of the website.
Stay plugged into emerging technologies/industry trends and apply them into operations…",
"Software Engineer/Programmer, Business Analyst, Business Analyst",ANI Calls India Private Limited,"Mumbai, Maharashtra",13 days ago,2020-12-26,Job Description : SaaS or UCaaS business domain knowledge Practical experience in common data science toolkits and statistical analysis through the use of Excel…,"₹14,00,000 a year"
Asp.Net MVC / API Developer,THYROCARE TECHNOLOGIES LTD,"Mumbai, Maharashtra",Today,2020-12-26,"Perform full Life-Cycle software development.
Test and Evaluate the Technical aspects of every decision.
Review codes and assess code quality.","₹2,40,000 - ₹4,00,000 a year"
PHP Developer (CorePHP),Push & Pull Services,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Location: Mumbai - CST or Lowerparel.
Job Profile: Sound knowledge of Object oriented programming.
Good experience of working on integrating APIs.",
Mobile Apps Developer,Drawsera,"Andheri, Mumbai, Maharashtra",30+ days ago,2020-12-26,"Develop Enterprise Level Mobile based applications in Android, iOS & Windows.
Fully develop Mobile based applications in Android.",
Full Stack Developer,Sanginfo,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Be part of a team of experienced project managers and application developers.
Architect, code, collaborate and develop high quality solutions.",
Engineer MYSQL developers,ANI Calls India Private Limited,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"You are responsible for developing SQL databases and writing applications to interface with the SQL database.
Development of high-quality database solutions.","₹8,00,000 - ₹18,00,000 a year"
Front End Developer,NewAge Products Inc,"Mumbai, Maharashtra",3 days ago,2020-12-26,"Software Engineer (Front-end)/ React developer.
NewAge Products Inc. is a manufacturer and distributor of high quality, first-class home and garage storage…",
PHP & Wordpress Developer,Brij Design Studio,"Mumbai, Maharashtra",18 days ago,2020-12-26,"So besides these obvious skill sets, WordPress developer should have a good understanding of its CMS functionalities, codebase architecture & most importantly…","₹20,000 - ₹25,000 a month"
Full Stack Drupal Developer,Vistaar Digital,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Job Description: Drupal Developer will develop web applications and workflows using Drupal.
The person would understand the business needs of the customers and…",
Node js developer,Inovant Solutions,"Navi Mumbai, Maharashtra",10 days ago,2020-12-26,"The developer will be a part of a creative team that will be responsible for all aspects of the ongoing software development from the initial specification,…","₹20,000 - ₹60,022 a month"
Urgent Android Application Developer,ZENBERRY DIGITALS PRIVATE LIMITED,"Mumbai, Maharashtra",17 days ago,2020-12-26,"2-3 years experience/ Fresher (May be if having good knowledge of coding) in Android development..
Check full description before applying..","₹10,000 - ₹15,000 a month"
RPA Developer,HR Devi and Associates,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Showcase a deep understanding of the UiPath, Blue Prism, Automation Anywhere and Win Automation Platform and its functionalities.
Salary 4 Lac To 7 Lac P.A.","₹4,00,000 - ₹7,00,000 a year"
Frontend Developer,Hadwise Infotech,"Navi Mumbai, Maharashtra",30+ days ago,2020-12-26,"Minimum Experience of 6 Months - 1 years.
Strong have knowledge of HTML 5, CSS, Jquery, Javascript.
Must have knowledge of Design Responsive & SEO friendly GUI.",
WordPress Developer,Conexus Netcom Solutions,"Navi Mumbai, Maharashtra",30+ days ago,2020-12-26,"Conexus is a fast growing ITES company based in Nerul, Navi Mumbai.
We are currently seeking a WordPress Developer responsible for both back-end and front-end…",
PHP Zend Developer,ANI Calls India Private Limited,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Collaborate with other developers to determine the optimal solution to ensure application efficiency, maintainability, and scalability.","₹8,00,000 - ₹14,00,000 a year"
Outage Management Systems Application Developer,Accenture,"Mumbai, Maharashtra",8 days ago,2020-12-26,"About Accenture: Accenture is a leading global professional services company, providing a broad range of services in strategy and consulting, interactive,…",
PHP Developer,Insignia Communication,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Ability to build innovative and fully performing software in compliance with coding standards and technical design.
Strong coding skill in PHP-MySQL.",
Software Developer - Sitecore,AEON DIGITAL,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Qualification – Bachelor’s degree in computer science, or related experience.
Experience – 4 to 8 years.
Compensation – As per industry standard.",
LAMP developer,Crux Digital,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Role Category: Software Developer/ LAMP developer.
Functional Area: IT - Client Server Software/Programming.
Should have experience in PHP.",
Software Engineer,Calypso,"Mumbai, Maharashtra",2 days ago,2020-12-26,Calypso Technology is seeking a highly motivated and innovative senior software developer to join our technology team who can envision the next great…,
QA Automation Engineer,Morgan Stanley,"Mumbai, Maharashtra",7 days ago,2020-12-26,"POSTING DATE: Dec 17, 2020.
PRIMARY LOCATION: Non-Japan Asia-India-Maharashtra-Mumbai (MSA).
EDUCATION LEVEL: Bachelor's Degree.",
IBM lead developer,ANI Calls India Private Limited,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Design, develop, perform unit, system, integration and regression testing and implement BPM solutions into production.","₹8,00,000 - ₹20,00,000 a year"
Front End Developer,NewAge Products Inc,"Mumbai, Maharashtra",3 days ago,2020-12-26,"Software Engineer (Front-end)/ React developer.
NewAge Products Inc. is a manufacturer and distributor of high quality, first-class home and garage storage…",
Dot Net Developer,Synapse Search Partners,"Mumbai, Maharashtra",15 days ago,2020-12-26,"Work on multiple projects simultaneously for mobile/ web applications.
To collect the software requirement from servicing team / clients and deliver as per…","₹10,00,000 - ₹10,50,000 a year"
Mobile App Developer - Hybrid,Dusane Infotech Pvt Ltd,"Thane, Maharashtra",24 days ago,2020-12-26,"Help back-end developers with coding and troubleshooting.
Collaborate with back-end developers and web designers to improve usability.","₹1,00,000 - ₹5,00,000 a year"
Android Developer | 3 - 5 years | Thane,Applied Cloud Computing Pvt. Ltd.,"Mumbai, Maharashtra",16 days ago,2020-12-26,"Relevant experience with Android SDK & React Native.
Familiarity with RESTful APIs to connect Android applications to back-end services.","₹4,50,000 a year"
Software Developer,Rupeeseed Technology Ventures,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"CMS like WordPress, Opencart, Magento.
Good Communication Skills & can handle team size of 5-10 people.
Great job in a reputable company.",
Sr. Wordpress Developer,Goyal Infotech,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"We are seeking a WordPress Developer responsible for both back-end and front-end development, including creating WordPress themes and plugins.",
Android Developer,Myriad Softcorp,"Mumbai, Maharashtra",30+ days ago,2020-12-26,We are looking for highly motivated individuals with pleasant personalities and good organizational skills to work as an Android developer.,
Front End Developer,Team Management Services,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Collaborate with back-end developers and web designers to improve usability.
Greeting from Team Management Services (TMS), an end to end HR consulting services…",
Base24 Developer,Skanda IT Consulting Private Limited,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Experience on Base24 connectivity with ATM or POS.
Understanding of application protocols in use by applications: ISO 8583, SPDH, Web Services, Synchronization…",
ASP.NET MVC Developer,THYROCARE TECHNOLOGIES LTD,"Navi Mumbai, Maharashtra",3 days ago,2020-12-26,"Perform full Life-Cycle software development.
Test and Evaluate the Technical aspects of every decision.
Review codes and assess code quality.",
SR. SOFTWARE DEVELOPER (JAVA) : SSDJ,C2L Biz,"Mumbai, Maharashtra",30+ days ago,2020-12-26,We are looking out for Sr. Java Professionals who are technically sound with good communication skills and a close fit to the job description below : Primary …,
Cobol Developer,Aadhya Consultancy And Services,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Hands on development experience on COBOL.
Good knowledge of Oracle PL/SQL.
Excellent knowledge of Unix shell scripting.
Good knowledge of C language.",
PHP Developer,Swift Technocrafts,"Andheri, Mumbai, Maharashtra",30+ days ago,2020-12-26,"Urgent opening for the position of PHP Developer.
Location: Sakinaka, Andheri (Near Sakinaka Metro Station).
Experience: 2 years to 4 years.",
Front End Developer,NewAge Products Inc,"Mumbai, Maharashtra",3 days ago,2020-12-26,"Software Engineer (Front-end)/ React developer.
NewAge Products Inc. is a manufacturer and distributor of high quality, first-class home and garage storage…",
